run_id,config_path,metrics_path,timestamp,loss_mean,loss_initial,loss_final,loss_drop,loss_drop_per_second,runtime_seconds,steps_per_second,images_per_second,runtime_per_epoch,loss_threshold,loss_threshold_steps,loss_threshold_time,spectral_calls,spectral_time_seconds,spectral_cpu_time_seconds,spectral_cuda_time_seconds,sampling_images_dir,eval_mse,eval_mae,eval_psnr,eval_fid,display_name
cifar_32x32_tiny,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251026_070159/cifar/runs/cifar_32x32_tiny/config.yaml,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251026_070159/cifar/runs/cifar_32x32_tiny/metrics/cifar_32x32_tiny.json,2025-10-26T14:13:13.553296+00:00,0.4073059247434139,1.1229974031448364,0.1821391433477401,0.9408582597970964,0.0126030539629246,74.65319616696797,2.679054752762141,85.72975208838851,74.65319616696797,,,,0.0,0.0,0.0,0.0,,,,,,cifar_32x32_tiny
cifar_32x32_spectral,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251026_070159/cifar/runs/cifar_32x32_spectral/config.yaml,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251026_070159/cifar/runs/cifar_32x32_spectral/metrics/cifar_32x32_spectral.json,2025-10-26T14:16:06.537010+00:00,0.5255857495963574,3.2991764545440674,0.3572157919406891,2.9419606626033783,0.0172116646577806,170.92830479203258,1.1700812234892213,37.44259915165508,170.92830479203258,,,,,,,,,,,,,cifar_32x32_spectral
cifar_32x32_spectral_deep,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251026_070159/cifar/runs/cifar_32x32_spectral_deep/config.yaml,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251026_070159/cifar/runs/cifar_32x32_spectral_deep/metrics/cifar_32x32_spectral_deep.json,2025-10-26T14:51:10.635584+00:00,0.4359303022921085,1.9769150018692017,0.2780841588973999,1.6988308429718018,0.0055756308582422,304.6885430839611,0.6564080092269411,21.005056295262115,304.6885430839611,,,,,,,,,,,,,cifar_32x32_spectral_deep
