run_id,config_path,metrics_path,timestamp,loss_mean,loss_initial,loss_final,loss_drop,loss_drop_per_second,runtime_seconds,runtime,steps_per_second,images_per_second,runtime_per_epoch,loss_threshold,loss_threshold_steps,loss_threshold_time,spectral_calls,spectral_time_seconds,spectral_cpu_time_seconds,spectral_cuda_time_seconds,sampling_images_dir,eval_mse,eval_mae,eval_psnr,high_freq_psnr,eval_fid,display_name
taguchi_000_20251030_043152657362,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251029_210609/taguchi/runs/taguchi_000_20251030_043152657362/config.yaml,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251029_210609/taguchi/runs/taguchi_000_20251030_043152657362/metrics/taguchi_000_20251030_043152657362.json,2025-10-30T04:32:18.645563+00:00,0.8001254995663961,1.1523653268814087,0.5549882650375366,0.5973770618438721,0.02365800415493,25.250526541960426,25.250526541960426,1.18809403638166,76.03801832842623,8.416842180653475,,,,0.0,0.0,0.0,0.0,,,,,,,taguchi_000_20251030_043152657362
taguchi_001_20251030_043218647480,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251029_210609/taguchi/runs/taguchi_001_20251030_043218647480/config.yaml,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251029_210609/taguchi/runs/taguchi_001_20251030_043218647480/metrics/taguchi_001_20251030_043218647480.json,2025-10-30T04:32:44.611300+00:00,0.7087877333164215,1.078053593635559,0.4383337497711181,0.6397198438644409,0.0254018157723333,25.184020292013884,25.184020292013884,1.191231568754466,76.23882040028582,8.394673430671295,,,,0.0,0.0,0.0,0.0,,,,,,,taguchi_001_20251030_043218647480
taguchi_002_20251030_043244611491,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251029_210609/taguchi/runs/taguchi_002_20251030_043244611491/config.yaml,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251029_210609/taguchi/runs/taguchi_002_20251030_043244611491/metrics/taguchi_002_20251030_043244611491.json,2025-10-30T04:33:10.677109+00:00,0.8310358266035716,1.1652613878250122,0.5619286894798279,0.6033326983451843,0.0238724703207866,25.27315733302385,25.27315733302385,1.187030160287876,75.96993025842406,8.424385777674615,,,,0.0,0.0,0.0,0.0,,,,,,,taguchi_002_20251030_043244611491
taguchi_003_20251030_043310679076,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251029_210609/taguchi/runs/taguchi_003_20251030_043310679076/config.yaml,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251029_210609/taguchi/runs/taguchi_003_20251030_043310679076/metrics/taguchi_003_20251030_043310679076.json,2025-10-30T04:33:37.043058+00:00,0.7634409825007121,1.066916584968567,0.5056870579719543,0.5612295269966125,0.021950563421736,25.56788708397653,25.56788708397653,1.1733468589510898,75.09419897286975,8.522629027992176,,,,0.0,0.0,0.0,0.0,,,,,,,taguchi_003_20251030_043310679076
taguchi_004_20251030_043337043245,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251029_210609/taguchi/runs/taguchi_004_20251030_043337043245/config.yaml,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251029_210609/taguchi/runs/taguchi_004_20251030_043337043245/metrics/taguchi_004_20251030_043337043245.json,2025-10-30T04:34:02.771843+00:00,0.7698576092720032,1.1071510314941406,0.5127442479133606,0.59440678358078,0.0238260157754879,24.94780449999962,24.94780449999962,1.2025106257346396,76.96068004701694,8.315934833333207,,,,0.0,0.0,0.0,0.0,,,,,,,taguchi_004_20251030_043337043245
taguchi_005_20251030_043402772015,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251029_210609/taguchi/runs/taguchi_005_20251030_043402772015/config.yaml,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251029_210609/taguchi/runs/taguchi_005_20251030_043402772015/metrics/taguchi_005_20251030_043402772015.json,2025-10-30T04:34:28.118639+00:00,0.7664148777723312,1.0733150243759155,0.4808558523654938,0.5924591720104218,0.0240964448079051,24.58699516602792,24.58699516602792,1.2201572334244113,78.09006293916232,8.195665055342639,,,,0.0,0.0,0.0,0.0,,,,,,,taguchi_005_20251030_043402772015
taguchi_006_20251030_043428118873,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251029_210609/taguchi/runs/taguchi_006_20251030_043428118873/config.yaml,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251029_210609/taguchi/runs/taguchi_006_20251030_043428118873/metrics/taguchi_006_20251030_043428118873.json,2025-10-30T04:34:53.490346+00:00,0.7623089035352071,1.113275408744812,0.522596538066864,0.590678870677948,0.0240226725973508,24.588391166063957,24.588391166063957,1.2200879592888922,78.0856293944891,8.196130388687985,,,,0.0,0.0,0.0,0.0,,,,,,,taguchi_006_20251030_043428118873
taguchi_007_20251030_043453490664,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251029_210609/taguchi/runs/taguchi_007_20251030_043453490664/config.yaml,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251029_210609/taguchi/runs/taguchi_007_20251030_043453490664/metrics/taguchi_007_20251030_043453490664.json,2025-10-30T04:35:18.734025+00:00,0.784185653924942,1.1641768217086792,0.5389075875282288,0.6252692341804504,0.0255545826409015,24.46798850002233,24.46798850002233,1.2260917974508865,78.46987503685673,8.15599616667411,,,,0.0,0.0,0.0,0.0,,,,,,,taguchi_007_20251030_043453490664
