run_id,config_path,metrics_path,timestamp,loss_mean,loss_initial,loss_final,loss_drop,loss_drop_per_second,runtime_seconds,steps_per_second,images_per_second,runtime_per_epoch,loss_threshold,loss_threshold_steps,loss_threshold_time,spectral_calls,spectral_time_seconds,spectral_cpu_time_seconds,spectral_cuda_time_seconds,sampling_images_dir,eval_mse,eval_mae,eval_psnr,eval_fid,display_name,fit_k,fit_R2,fit_t_half
cifar_1024x1024_tiny,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_1024x_20251025_152806/cifar/runs/cifar_1024x1024_tiny/config.yaml,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_1024x_20251025_152806/cifar/runs/cifar_1024x1024_tiny/metrics/cifar_1024x1024_tiny.json,2025-10-25T22:54:47.388722+00:00,0.4073059247434139,1.1229974031448364,0.1821391433477401,0.9408582597970964,0.0132129886934327,71.20707370806485,2.8087097192051607,89.87871101456514,71.20707370806485,,,,0.0,0.0,0.0,0.0,,,,,,cifar_1024x1024_tiny,0.0172261834657738,0.9897522247512232,40.238000595845065
cifar_1024x1024_spectral,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_1024x_20251025_152806/cifar/runs/cifar_1024x1024_spectral/config.yaml,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_1024x_20251025_152806/cifar/runs/cifar_1024x1024_spectral/metrics/cifar_1024x1024_spectral.json,2025-10-25T23:28:56.244252+00:00,0.5255857495963574,3.2991764545440674,0.3572157919406891,2.9419606626033783,0.0188695958814869,155.91010433295742,1.28279049555945,41.0492958579024,155.91010433295742,,,,,,,,,,,,,cifar_1024x1024_spectral,0.0910622983935681,0.9829437959112914,7.611790969344817
cifar_1024x1024_spectral_deep,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_1024x_20251025_152806/cifar/runs/cifar_1024x1024_spectral_deep/config.yaml,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_1024x_20251025_152806/cifar/runs/cifar_1024x1024_spectral_deep/metrics/cifar_1024x1024_spectral_deep.json,2025-10-26T00:11:46.663812+00:00,0.4359303022921085,1.9769150018692017,0.2780841588973999,1.6988308429718018,0.005784090464778,293.70751604193356,0.680949547002554,21.790385504081726,293.70751604193356,,,,,,,,,,,,,cifar_1024x1024_spectral_deep,0.0901884704196724,0.9370334190952732,7.685540927066792
