run_id,config_path,metrics_path,timestamp,loss_mean,loss_initial,loss_final,loss_drop,loss_drop_per_second,runtime_seconds,steps_per_second,images_per_second,runtime_per_epoch,loss_threshold,loss_threshold_steps,loss_threshold_time,spectral_calls,spectral_time_seconds,spectral_cpu_time_seconds,spectral_cuda_time_seconds,sampling_images_dir,eval_mse,eval_mae,eval_psnr,eval_fid
demo_eval,results/runs/demo_eval/config.yaml,results/runs/demo_eval/metrics/demo_eval.json,2025-10-24T05:01:51.393615+00:00,0.12501981854200286,1.1229974031448364,0.04476119205355644,1.07823621109128,0.0024723243118953088,436.1224803329678,3.5815626812161914,114.61000579891812,436.1224803329678,,,,0.0,0.0,0.0,0.0,,,,,
