run_id,config_path,metrics_path,timestamp,loss_mean,loss_initial,loss_final,loss_drop,loss_drop_per_second,runtime_seconds,runtime,steps_per_second,images_per_second,runtime_per_epoch,loss_threshold,loss_threshold_steps,loss_threshold_time,spectral_calls,spectral_time_seconds,spectral_cpu_time_seconds,spectral_cuda_time_seconds,sampling_images_dir,eval_mse,eval_mae,eval_psnr,high_freq_psnr,eval_fid,display_name
cifar_32x32_spectral_plain,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251030_170131/ablation/runs/cifar_32x32_spectral_plain/config.yaml,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251030_170131/ablation/runs/cifar_32x32_spectral_plain/metrics/cifar_32x32_spectral_plain.json,2025-10-31T03:30:19.761407+00:00,0.5255857495963574,3.2991764545440674,0.3572157919406891,2.9419606626033783,0.0169207269746353,173.8672733750427,173.8672733750427,1.1503027344806136,36.809687503379635,173.8672733750427,,,,,,,,,,,,,,cifar_32x32_spectral_plain
cifar_32x32_spectral_uniform,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251030_170131/ablation/runs/cifar_32x32_spectral_uniform/config.yaml,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251030_170131/ablation/runs/cifar_32x32_spectral_uniform/metrics/cifar_32x32_spectral_uniform.json,2025-10-31T04:24:50.999088+00:00,1.115609529018402,2.8300750255584717,1.0160516500473022,1.8140233755111697,0.0076547558317363,236.97991358395663,236.97991358395663,0.8439533839611453,27.00650828675665,236.97991358395663,,,,,,,,,,,,,,cifar_32x32_spectral_uniform
