run_id,config_path,metrics_path,timestamp,loss_mean,loss_initial,loss_final,loss_drop,loss_drop_per_second,runtime_seconds,steps_per_second,images_per_second,runtime_per_epoch,loss_threshold,loss_threshold_steps,loss_threshold_time,spectral_calls,spectral_time_seconds,spectral_cpu_time_seconds,spectral_cuda_time_seconds,sampling_images_dir,eval_mse,eval_mae,eval_psnr,eval_fid,display_name,fit_k,fit_R2,fit_t_half
cifar_32x32_tiny,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251025_142903/cifar/runs/cifar_32x32_tiny/config.yaml,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251025_142903/cifar/runs/cifar_32x32_tiny/metrics/cifar_32x32_tiny.json,2025-10-25T21:56:39.272501+00:00,0.4073059247434139,1.1229974031448364,0.1821391433477401,0.9408582597970964,0.0116889311249068,80.49138537503313,2.484737951373814,79.51161444396205,80.49138537503313,,,,0.0,0.0,0.0,0.0,,,,,,cifar_32x32_tiny,0.0172261834657738,0.9897522247512232,40.238000595845065
cifar_32x32_spectral,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251025_142903/cifar/runs/cifar_32x32_spectral/config.yaml,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251025_142903/cifar/runs/cifar_32x32_spectral/metrics/cifar_32x32_spectral.json,2025-10-25T21:59:10.782794+00:00,0.5255857495963574,3.2991764545440674,0.3572157919406891,2.9419606626033783,0.0197041165435109,149.3069052909268,1.3395227743170814,42.864728778146606,149.3069052909268,,,,,,,,,,,,,cifar_32x32_spectral,0.0910622983935681,0.9829437959112914,7.611790969344817
cifar_32x32_spectral_deep,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251025_142903/cifar/runs/cifar_32x32_spectral_deep/config.yaml,/Users/benschneider/gitrep/spectral-diffusion/results/full_report_32x32_20251025_142903/cifar/runs/cifar_32x32_spectral_deep/metrics/cifar_32x32_spectral_deep.json,2025-10-25T22:03:58.372770+00:00,0.4359303022921085,1.9769150018692017,0.2780841588973999,1.6988308429718018,0.0059460893202488,285.7055707499385,0.700021352313947,22.400683274046305,285.7055707499385,,,,,,,,,,,,,cifar_32x32_spectral_deep,0.0901884704196724,0.9370334190952732,7.685540927066792
